ID_Review,Platform,Wilayah,Nama_Hotel,Review_Date,Text_Review,label_Kamar,label_Kebersihan,label_Pelayanan,label_Harga,label_Lokasi,label_Fasilitas,label_Makanan,error
7193,Tiket,Cirebon,Verse Hotel Cirebon,10/6/2024,Perjalanan Dinas jadi cuma beberapa jam numpang tidur.,None,None,None,None,None,None,None,
7194,Tiket,Cirebon,Verse Hotel Cirebon,10/6/2024,"Perjalanan Dinas, jadi cuma beberapa jam saja numpang tidur.",None,None,None,None,None,None,None,
7195,Tiket,Cirebon,Verse Hotel Cirebon,9/22/2024,"Check in jam 12 malam, receiption ok tapi cuma kasian aja liat seragamnya lusuh, petugas keamanan gak bantuin parkiran mungkin karena bawa motor jd di cuekin, udah capek ekspetasi dikamar cuma berharap bisa tidur nyenyak, nyatanya udah kecewa liat kamar yang gak layak pakai, jamur dinding bikin ilfell trus sheet yg kuning bantalnya jg, karena udh capek dan males cr hotel lain y udh terima aja, cuma g ikhlas aja. Jam 7 langsung kita co lagi. Gak lebih bagus dari losmen",Negatif,Negatif,Negatif,None,None,None,None,
7196,Tiket,Cirebon,Verse Hotel Cirebon,8/26/2024,Langganan suka bgt nginep disini 💙,None,None,None,None,None,None,None,
7197,Tiket,Cirebon,Verse Hotel Cirebon,7/2/2024,Kebersihan sangat kurang.. parkir tetap bayar. Meskipun flat. Perawatan kamar mandi kurang,None,Negatif,None,None,None,None,None,
7198,Tiket,Cirebon,Verse Hotel Cirebon,5/7/2024,Kebersihan sangat terjaga. Sedikit saran dan PR buat manajemen: Please Prepare sebelum ada yg pemesanan..maintanance perlu diperhatikan sblm servis and ngasih kunci ke tamu..,None,Positif,None,None,None,None,None,
7199,Tiket,Cirebon,Verse Hotel Cirebon,1/29/2024,Suasana tenang untuk keluarga.,None,None,None,None,None,None,None,
7200,Tiket,Cirebon,Verse Hotel Cirebon,1/6/2024,"Sampah tertinggal di kamar mandi, tissue ga diperbaharui, ac bocor",Negatif,Negatif,None,None,None,None,None,
7201,Tiket,Cirebon,Verse Hotel Cirebon,1/1/2024,"Sangat tidak direkomendasikan. Mulai dari resepsionis staf yang terus sibuk menelepon dan melihat layar komputer saat tamu datang, bahkan saat menyapa pun tetap sambil melihat layar komputer tanpa melihat ke tamu. Koneksi wifi yang bermasalah,saluran TV tidak berfungsi, lift yang sangat kotor seperti terlihat di foto. Masih banyak pilihan hotel lain di kota Cirebon.",Negatif,Negatif,Netral,None,None,Netral,None,
7202,Tiket,Cirebon,Verse Hotel Cirebon,7/28/2023,"Lantai kotor, seprei kotor & kamar mandinya kaya toilet umum tidak terurus berkerak, karatan, air kecil sekali.",Negatif,Negatif,None,None,None,None,None,
7203,Tiket,Cirebon,Verse Hotel Cirebon,7/22/2023,"Kepala pancuran terjorok dari puluhan hotel yang pernah saya pakai. Air hitam, bau, sampai akhirnya mati total. Tamu lain juga komplain hal yang sama ke respsionis saat kita sama sama lagi komplain. Manager in biaya hanya obral janji palsu saat dicomplain langsung face to face. Dijanjikan akan dimeetingkan kompensasi di keesokan harinya. Tapi ternyata tidak ada diskusi sama sekali dengan im hift pagi keesokan harinya, bahkan tidak ada info apapun yang diberitahukan ke tim selanjutnya. Lalu manajer itu kabur tidak bisa dihunungi sama sekali di pagi harinya",Netral,Negatif,None,Negatif,None,None,None,
7204,Tiket,Cirebon,Verse Hotel Cirebon,7/18/2023,"Kemaleman dijalan memutuskan melipir utk tdr pesan 2 kamar, ternyata gak bersih. Dengan harga 550rban/kamar harusnya gak kayak gini (setara hotel anggaran hrga uda trmasuk tinggi) kamar mandi jg kotor. Maaf yah ini review jujur, semoga bisa menjadi motivasi buat management",Netral,Netral,None,Netral,None,None,None,
7205,Tiket,Cirebon,Verse Hotel Cirebon,5/14/2023,"Hotel kotor dan jorok, sangat tidak rekomen",None,Negatif,None,None,None,None,None,
7206,Tiket,Cirebon,Verse Hotel Cirebon,4/25/2023,"Hotel gak terawar, kotor, bau, masuk lobby panas, lorong hotel panas, Kamar mandi kotor, air panas gak jalan, air dr pancuran juga kecil banget.. Handuknya dekil,. wifi nya putus2 Ampun deh. Dapat Harga 900rb per malam, tanpa sarapan.. terpaksa karna transit pas libur lebaran...nyesek banget gak sesuai harga..:(Next, dikasih harga murah pun gak akan balik kesini lagi.",Negatif,Negatif,None,Positif,None,Negatif,Netral,
7207,Tiket,Cirebon,Verse Hotel Cirebon,2/18/2023,"Kamar ok, fasilitas ok. Proses check in dan proses check-out cepat. staf ramah dan membantu.",Positif,None,Positif,None,None,Positif,None,
7208,Tiket,Cirebon,Verse Hotel Cirebon,1/2/2023,"WC lobby kotor dan jorok, tembok kamar lumutan, pancuran mandi karatan, air kloset bau got. Yg menjadi nilai plus hanya dinginnya AC, walaupun kondisi fisik ac nya sudah hancur 😭",Negatif,Negatif,None,None,None,Negatif,None,
7209,Tiket,Cirebon,Verse Hotel Cirebon,12/29/2022,"Tidak ada restoran yang beroperasi di hotel ini, lokasi berada di dalam komplek ruko, pemandangan tidak menarik, ruang cukup luas,",None,None,None,None,Netral,None,None,
7210,Tiket,Cirebon,Verse Hotel Cirebon,11/30/2022,Nyaman tempatnyaa...,None,None,None,None,None,None,None,
7211,Tiket,Cirebon,Verse Hotel Cirebon,10/12/2022,"Saya pilih hotel verse hotel cirebon karena lumayan dekat dari tujuan bisnis saya di daerah cirebon tapi ternyata kamarnya di luar ekspetasi saya, kamar nya berdebu dan agak kurang nyaman buat saya istirahat, ditambah AC ruangan nya bocor dan jet spray toilet nya bocor juga, Semoga ke depan nya verse hotel cirebon bisa lebih meningkatkan kualitas kebersihan kamar nya.",Positif,Netral,None,None,Positif,None,None,
7212,Tiket,Cirebon,Verse Hotel Cirebon,10/11/2022,"HK butuh waktu 2 jam buat antar handuk sama sandal. Luar biasa. FO bilangnya staf HK cuma 1 orang. Tamu mana mau tau soal itu. Dapet kamar yg pipa showernya bocor. Mau komplain sudah keburu malas. Sedikit terobati, pagi2 dapat pemandangan sunrise.",Negatif,None,Netral,None,None,None,None,
7213,Tiket,Cirebon,Verse Hotel Cirebon,7/12/2022,"Menginap disini karena keperluan transit. Lokasinya oke di tengah kota cirebon. Banyak makanan dll. Mungkin yang perlu ditingkatkan ada kelengkapan peralatan mandi, dan juga mungkin parkirnya bisa free",None,None,None,None,Positif,None,Positif,
7214,Tiket,Cirebon,Verse Hotel Cirebon,7/11/2022,"pengalaman suamiku di hotel ini sangat2 mengecewakan minta tray buat bawa sarapan di kamer di kasih nya yg kaya gtu ya Allah, di rumah sndiri aja nampan ku ga sekotor itu. ga bakal lagi nginep di sini",None,Negatif,None,None,None,None,Netral,
7215,Tiket,Cirebon,Verse Hotel Cirebon,5/9/2022,"sangat amat mengecewakan. jam 21.00 saya sampai AC bermasalah, dinding ada kerak kotor.. remote tv untuk chanel luar tdk ada. tpi team IT cepat tanggap walau saya mesti ttp dikamar yg sama. bsk pagi saya cekkok ada bercak2 menjijikan, ada bekas darah jg. amat sangat kecewa untuk hotel bintang 3",Negatif,Negatif,None,None,None,None,None,
7216,Tiket,Cirebon,Verse Hotel Cirebon,5/4/2022,sangat menyedihkan dengan harga permalam yg cukup malam fasiliatas pendukung prlayanan kurang mempuni. salah satinya kamar mndi banyak area / spot yg berkarat. handuk tolew yg masih kotor. gls / cup yg kotor. pemandangan kamar menghadap ruko kosong. parkiran yg harus bayar. pokonya tidak rekomen.,Netral,Negatif,None,Netral,None,None,None,
7217,Tiket,Cirebon,Verse Hotel Cirebon,5/3/2022,Bagusssssssssssssassaaaaa,None,None,None,None,None,None,None,
7218,Tiket,Cirebon,Verse Hotel Cirebon,4/19/2022,"Pesen kamar ini buat wedding gift, gilaaa sih keren bgt. stafnya yg bernama indah, sangat amat mengerti yg sy butuhin.",Positif,None,Positif,None,None,None,None,
7219,Tiket,Cirebon,Verse Hotel Cirebon,3/10/2022,"Untung Hanya untuk Transit perjalanan dari surabaya ke jakarta, hanya 12 jam di kamar kalau untuk menginap lama, ngak bakal nyaman, kamar kotor, tidak terawat, khusus tembok kotor bercak bercak, keseluruhan kebersihan kamar sangat kurang, pilih verse karna liat review, tp tidak sesuai dengan fakta di lokasi",Positif,Netral,None,None,Netral,None,None,
7220,Tiket,Cirebon,Verse Hotel Cirebon,3/5/2022,"Aku bosan di rumah kos, jadi aku menginap di hotel dan pindah hotel lagi 😀 hanya kami berdua, ibu dan bayi... hotel ini murah dan bagus... maaf, KK 🙏 untuk membersihkan kamar, aku minta bantuan ibuku, aku mendorong kasur ke bawah 🙈😂 tidak... Lebih lanjut",Negatif,Negatif,None,Positif,None,None,None,
7221,Tiket,Cirebon,Verse Hotel Cirebon,2/28/2022,"Baru kali ini ke hotel buruk sekali... pertama kali ac ga mau nyala akhinya teknisi ke kamar, udah tu kami tidur, bangun tidur banjir air ac netes di lantai.. sampai teknisi ke 2 pun datang.. udah di pel, kami keluar, balik kamar lg banjir air lagi.. kami telepon minta ganti kamar pertama ga ada, akhirnya ada kamar yg smoking kami pindah itu pun ac kurang dingin🤦🏻 baru kalo ini loh hotel buruk sekali.",Positif,None,None,None,None,None,None,
7222,Tiket,Cirebon,Verse Hotel Cirebon,2/21/2022,Sesuai dengan harga yg murah. Cukup 1x aja krn blm tau hotelnya seperti apa. tidak direkomendasikan. Smua type kamar tidak tersedia sarapan. Tidak bs mandi krn airnya nyalanya kcl & tdk ada air panasnya. Pokonya ga mau balik lg k situ 🙏,Netral,None,None,Positif,None,None,Netral,
7223,Tiket,Cirebon,Verse Hotel Cirebon,2/4/2022,"menginap 2 malam, pemanas air minum mati sdh diganti baru, sheet gatal2 di badan mnt diganti, air flash toilet bowl bau tidak enak diflash.Malam ke 2 bathmath tidak terpasang, dan air kuning keruh.Saat check out pagi2 buru2 ke stasiun reception tidak mengingatkan kalau saya ninggal DP 50 rb.Need improvement...",Negatif,Negatif,Netral,None,Netral,None,None,
7224,Tiket,Cirebon,Verse Hotel Cirebon,1/12/2022,"saya pesan 2 kamar, ukuran kamar cukup (tidak terlalu kecil) namun mungkin saya kurang betuntung dpt kamar yg AC nya bocor(dan yg 1kamar ac tidak dingin), air panas ketika mandi nyala lamaaa. kebersihan toilet kotor n bau ketika di fluz. sangat di sayangkan padahal staf hotel ramah dan membantu - kurang maintenece aja ini",Netral,Negatif,Netral,None,None,None,None,
7225,Tiket,Cirebon,Verse Hotel Cirebon,12/29/2021,smg kebersihan dan menu sarapannya bs ditingkatkan lg,None,None,None,None,None,None,Negatif,
7226,Tiket,Cirebon,Verse Hotel Cirebon,11/22/2021,"kotor, berdebu, kolong-kolong tidak di bersihkan, gatal, pancuran copot dan bocor",Negatif,Negatif,None,None,None,None,None,
7227,Tiket,Cirebon,Verse Hotel Cirebon,11/18/2021,"akses keluar masuk hotel nya sepi, masuk kayak ruko2 pertokoan gitu, jadi buat yg traveller sendiri kayak saya, jalan kaki keluar ruko nya aja harus ngebut jalannya, kalo malam ruko2 pertokoan nya sedikit yg lampu ya nyala. kebersihan di dalam kamar juga harus ditingkatkan.",Positif,Netral,Negatif,None,Netral,None,None,
7228,Tiket,Cirebon,Verse Hotel Cirebon,11/10/2021,"Hotel bersih dan nyaman di Kota Cirebon Sangat terkesan dengan hotel ini, sangat nyaman menginap disini.. harganya pun cukup murah, parkir luas. Petugas resepsionisnya sangat ramah, saat sy dan keluarga bertanya kamar yg kosong dan menjelaskan dg baik dan memberikan solusi yg tepat dg pilihan sy. Saya sarankan untuk membeli atau memesan kamar melalui aplikasi tiket.com ataupun traveloka karena perbandingan yg cukup jauh saat memesan kamar. Suatu saat bila kembali k kota cirebon pasti akan menginap disini kembali dan mencicipi sarapannya.",Netral,Positif,Positif,Positif,Negatif,Positif,None,
7229,Tiket,Cirebon,Verse Hotel Cirebon,11/4/2021,Sarapan cuma dpt nasi kotak tanpa airmineral sangat tidak direkomendasikan utl paket sarapan better pemesanan kamar tanpa sarapan. keterlaluan sih cateringnya.,None,None,None,None,None,None,Negatif,
7230,Tiket,Cirebon,Verse Hotel Cirebon,10/8/2021,"untung sebelum memakai air saya cek dulu, setelah nunggu kurleb 10menit air baru bersih sempurna, minta handuk dan keset telpon warehouse dan lobby ngga diangkat, akhirnya turun lagi dari lantai 7 ke lobby, baru kali ini kecewa sama verse:(",None,Positif,None,None,None,Netral,None,
7231,Tiket,Cirebon,Verse Hotel Cirebon,8/3/2021,"secara keseluruhan oke cuma, sarapan di masa PPKM yg terlalu sederhana dan internet yg super lemot di lantai 7",None,None,None,None,None,Negatif,Negatif,
7232,Tiket,Cirebon,Verse Hotel Cirebon,3/16/2021,"+ lokasi strategis + pelayanan cukup bagus, staf frontdesknya ramah - kebersihan kurang, bisa dilihat dr foto"" yg ada - lokasi hotel sebelahan dgn pub/klub malam, jd kalo dpt kamar yg jendelanya mengarah ke parkirnya, pasti akan kedengaran suara musik yg jedag jedug",Netral,Negatif,Netral,None,Positif,None,None,
7233,Tiket,Cirebon,Verse Hotel Cirebon,12/24/2020,"Sesuai keinginan, ingin di lantai atas dapat lantai 7.. kamar sangat bersih.. terima kasih🥰",Positif,Positif,None,None,None,None,None,
7234,Tiket,Cirebon,Verse Hotel Cirebon,6/7/2020,Hotel tutup. Tidak bisa cek in. Dan sulit di konfirmasi via telepon. Dsana pun tidak ada yg jaga.,None,None,Negatif,None,None,None,None,
7235,Tiket,Depok,Hotel Santika Depok,4/17/2026,Interior ramah anak.,Positif,None,None,None,None,None,None,
7236,Tiket,Depok,Hotel Santika Depok,3/11/2026,"tempat yg nyaman,harga lumayan,makanan komplikasi pelayanan oke",None,None,Positif,Positif,None,None,Negatif,
7237,Tiket,Depok,Hotel Santika Depok,11/6/2025,Area tenang. Menyediakan layanan antar-jemput. Kamar luas.,Positif,None,Positif,None,Positif,None,None,
7238,Tiket,Depok,Hotel Santika Depok,9/2/2025,"Hotel Santika Depok emang terbaik dari pelayananannya super duper layak bintang 5. makanan dan minumannya enak bgt, kamar bersih dan rapi, pemandangannya keren bgt ketika sunrise. Kalau aku pulang ke indonesia saya akan balik kesini lagi, terimakasih buat staf staf yg sudah banyak membantu saya hari minggu pass cfd akses jln keluar di tutup tapi karena bantuan staf saya tidak telat ke wisma hijau. Mksih mas mas yg udah antar sampai kedepan kluar dari zona cfd an. Ini adalah pengalaman yg tidak bisa saya lupakan, terimakasih hotel Santika Depok. Kamsahamnida 시간이 있으면 담에 봐요!!!!! 호텔 산티카 데포크 최고⭐️⭐️⭐️⭐️⭐️안녕!!!!!!",Positif,Positif,Positif,None,None,None,Positif,
7239,Tiket,Depok,Hotel Santika Depok,8/12/2025,Pas ini buat trip bisnis. Dekat ke pusat keramaian.. Fasilitas cukup lengkap.,None,None,None,None,Positif,Positif,None,
7240,Tiket,Depok,Hotel Santika Depok,7/17/2025,"Bagus, bersih,ramah",None,Positif,Positif,None,None,None,None,
7241,Tiket,Depok,Hotel Santika Depok,6/30/2025,"baguss!! sarapannya enak kamarnya wangi dan bersih, pelayanannya juga ramah banget banget!!!🤩🤩",None,Positif,Positif,None,None,None,Positif,
7242,Tiket,Depok,Hotel Santika Depok,6/24/2025,"ramah guest pelayanan staf dengan Layanan yang sangat baik, kamar bersih rapi, makanan enak, super baik dan petugas yang ramah",None,Positif,Positif,None,None,None,Positif,
7243,Tiket,Depok,Hotel Santika Depok,6/22/2025,"Selalu suka nginep Disini Tmptnya nyaman, akses mudah, lokasi strategis",None,None,None,None,Positif,None,None,
7244,Tiket,Depok,Hotel Santika Depok,6/10/2025,"Sangat memuaskan, sudah kunjungan yang ke dua kali. Semua permintaan di provide dengan sangat baik, sarapan bervariasi, kamar bersih, terima kasih hotel santika depok atas pelayanan yang sudah diberikan. Highly direkomendasikan Hotel terjangkau prices, beautiful views. Pleasant environment.",Positif,Positif,Netral,None,None,None,Positif,
7245,Tiket,Depok,Hotel Santika Depok,4/6/2025,Sangat menyenangkan liburan disini..semua crew sangat sopan dan baik semua.. Pas anak ultah crewnya pada mau bikin surprise dikamar..sayang anaknya masih molor jd gagal deh 😆 terima kasih santika depok..all perfect,None,None,None,None,None,None,None,
7246,Tiket,Depok,Hotel Santika Depok,4/2/2025,"Mantab convinience harga terjangkau, bersih, pelayanan superb. Yang perlu dicatat: kolam renang bersebrangan sm penampungan sampah warga jd kl ada angin auto bau bangkai, kebersihan tempat bfast perlu ditingkatkan krna aku liat kecoa kecil di dinding dekat makanan. Selain itu direkomendasikan buat city traveler di depok, still terbaik one for reasonable price.",None,Negatif,Netral,Positif,Positif,Netral,Positif,
7247,Tiket,Depok,Hotel Santika Depok,3/1/2025,Harga sesuai dengan kondisi kamar.,None,None,None,Positif,None,None,None,
7248,Tiket,Depok,Hotel Santika Depok,2/10/2025,"Tempat parkir luas. Kebersihan dan kenyamanan nomor satu. Hemat uang, fasilitas premium. Ada kolam renang. Pelayan yang ahli di bidangnya dan pintar.",None,Positif,Positif,Positif,None,Positif,None,
7249,Tiket,Depok,Hotel Santika Depok,12/8/2024,"Pelayanan bagus. Kamar nyaman. Sangat bersih. Untuk sarapan ada banyak pilihan. Tapi satu saran dari kami, mohon sediakan pengharum ruangan di kamar mandi. Baunya kurang enak.",Positif,Positif,Positif,None,None,None,None,
7250,Tiket,Depok,Hotel Santika Depok,11/10/2024,"Hotenya bagus dan bersih, makanannya enak, ada kulkasnya juga dan dapet free kue karena ngerayain ulangtahun. Terima kasih santika. Kolam mengundang untuk berenang.",None,Positif,None,None,None,Positif,Positif,
7251,Tiket,Depok,Hotel Santika Depok,11/5/2024,Layanan kebersihan harian oke banget. Terletak di kawasan trendi. Kolam renang dengan pemandangan indah.,None,Positif,None,None,Positif,Positif,None,
7252,Tiket,Depok,Hotel Santika Depok,10/24/2024,Kolam renang anak-anak seru. Tempat parkir luas dan nyaman. Ada pusat kebugaran. Pelayan yang sigap dan luar biasa.,None,None,Positif,None,None,Positif,None,
7253,Tiket,Depok,Hotel Santika Depok,10/13/2024,Kuliner luar biasa. Desain interior bagus banget. Terletak di kawasan wisata. Parkir dengan pemandangan bagus.,None,None,None,None,Positif,None,Positif,
7254,Tiket,Depok,Hotel Santika Depok,10/8/2024,Kamar bersih dan nyaman. Resepsionis yang cekatan dan santun.,Positif,Positif,Positif,None,None,None,None,
7255,Tiket,Depok,Hotel Santika Depok,10/2/2024,"Untuk luas kamar yg tipe standar nya memang minimalis. Kolam renang nya jg hanya 1 kolam, tidak ada kolam anak. Untuk sarapan enak enak, lumayan banyak menu nya. Front desk nya membantu bgt, ramah semua. Ruangan bebas debu dan noda. Ruangan bebas debu dan noda. Yang saya suka dari Santika Depok, di lobby nya connecting dengan D'mal, jd seneng aja bisa dekat kalau mau ke mal gak perlu repot.",Positif,Negatif,Positif,None,Positif,Negatif,Positif,
7256,Tiket,Depok,Hotel Santika Depok,9/29/2024,Parkir bebas hambatan. Harga bersaing. Check-out yang sangat mudah. Rasa luar biasa. Tersedia area bermain anak-anak.,None,None,Positif,Positif,None,Positif,Positif,
7257,Tiket,Depok,Hotel Santika Depok,9/15/2024,Kamar terjaga bersih. Ada fasilitas olahraga keluarga. Pemandangan tepi kolam yang istimewa. Staf yang tepat waktu dan penuh perhatian.,Positif,Positif,Positif,None,Positif,Netral,None,
